"Vassdrag" "Vdrnr" "Kommune" "Aar" "GBMkghunner" "ElvebestVillSma025" "ElvebestVillSma25" "ElvebestVillSma50" "ElvebestVillSma75" "ElvebestVillSma975" "ElvebestVillMel025" "ElvebestVillMel25" "ElvebestVillMel50" "ElvebestVillMel75" "ElvebestVillMel975" "ElvebestVillStor025" "ElvebestVillStor25" "ElvebestVillStor50" "ElvebestVillStor75" "ElvebestVillStor975" "ElvebestVillTot025" "ElvebestVillTot25" "ElvebestVillTot50" "ElvebestVillTot75" "ElvebestVillTot975" "OppdrettAntall025" "OppdrettAntall25" "OppdrettAntall50" "OppdrettAntall75" "OppdrettAntall975" "AntOppdr025" "AntOppdr25" "AntOppdr50" "AntOppdr75" "AntOppdr975"
"Skienselva" "016.Z" "Porsgrunn" 2008 1496 286.768067035607 328.091774996351 361.404475143248 409.442209249374 531.48605082825 410.718868880178 470.684352423045 517.077014537119 564.286322574238 644.839699385851 0 4.6705546614016 10.2511235950637 15.7041732291436 28.4956875467796 748.011192410738 838.684608111702 897.860534964766 961.437697860919 1097.17153518465 14 19 22 25 32 49.8715760818761 69.4452977872017 81.4592560639384 94.7348415937614 123.318432760436
"Skienselva" "016.Z" "Porsgrunn" 2009 1496 263.193580224768 302.984705990619 333.552489794909 377.710704839773 487.103898184102 226.642927364344 263.151785690344 288.314661728281 315.322570970853 361.733644225729 11.1265974989667 22.9553255371491 29.3720001592849 37.1788538131591 58.0606403782762 553.621046544381 616.851723833294 656.896995358408 708.35515367126 823.959843773757 13 18 21 24 30 46.112410251688 64.9870885474357 76.4916510698286 89.0968767494726 115.940507880336
"Skienselva" "016.Z" "Porsgrunn" 2010 1496 713.044553327966 817.729255470999 901.819378553836 1025.74253455678 1311.9301594485 330.015456700056 384.080619466665 421.005122603568 457.5940174687 526.146061194094 16.8424827461923 32.6305587249173 42.2558479795199 54.5066386199254 82.2289430719271 1149.71386216143 1275.83039698994 1373.19579908052 1496.83784086625 1805.74743153018 33 40 45 49 58 115.258590133587 146.522806580941 164.337300722568 185.321591867272 229.859646058267
"Skienselva" "016.Z" "Porsgrunn" 2011 1496 579.398746153825 666.177586792659 737.060487911848 832.121102625508 1075.30785243947 686.458289846626 787.073742824843 865.78343041091 940.534481237147 1072.54822810833 40.8045510869803 57.5326294719037 70.2600247655893 85.6935566888885 125.348004463954 1413.88119382286 1580.63565157662 1688.58247587421 1801.62270838009 2064.86350185536 27 34 37 42 50 94.6398572040521 122.453664578578 138.584956739633 156.420073238585 194.670535402666
"Skienselva" "016.Z" "Porsgrunn" 2012 1496 491.360464334904 564.333211047743 623.781007754236 706.727080713162 906.953757201178 536.852567573833 618.564923091165 679.039060958654 734.638077295624 840.513056994903 77.3874176882318 100.980551305645 120.756877381612 145.455799298461 212.046893266849 1212.08408757133 1351.8946959682 1439.03749321258 1537.61423170282 1762.33193171402 28 35 39 43 51 97.5165518445356 126.556430737884 142.540672605385 160.39636565869 197.364266246326
"Skienselva" "016.Z" "Porsgrunn" 2013 1496 1069.09810218441 1131.56523097361 1172.06221277015 1209.52045117339 1273.55165943114 374.28241965286 398.393414032411 413.202544735271 428.240649432945 452.147652068156 17.3603839806018 24.8466902815402 27.6613305322854 30.8471569550396 33.6328434992814 1503.85647645223 1569.71604148431 1611.58541776756 1652.94834840076 1722.20674413725 2 5 7 9 12 9.33939175299117 22.8536471249049 31.4266255036311 39.8443005332442 56.1424186431738
"Skienselva" "016.Z" "Porsgrunn" 2014 1496 943.399436979363 1025.80359166182 1081.96849225039 1129.26086393355 1187.37949129603 717.076481412658 780.266933084344 825.689839027938 862.640739922552 910.0250931776 36.6949008627034 47.5627974848426 52.6922254375902 57.1873767256845 63.7789388197197 1776.21242078078 1888.82935441505 1950.7538495208 2010.22597723018 2099.98275690241 4 7 9 11 15 22.6184804504028 40.9327062277214 52.5522324849274 64.9975242732416 91.375526220308
"Skienselva" "016.Z" "Porsgrunn" 2015 1496 1138.21562923233 1196.30343401671 1228.29185875002 1260.42483228442 1309.38762739523 834.893728846037 882.150680757468 909.166654536058 935.158328781183 980.028793390577 138.957896233941 156.618610728996 165.189111884892 172.957594039984 186.393862302432 2182.38571193513 2259.99459376287 2302.2005896585 2342.9710981426 2413.54252809049 20 26 30 33 41 109.091155375322 142.945705418961 161.492349433496 181.116174776597 223.315905860979
"Skienselva" "016.Z" "Porsgrunn" 2016 1496 849.010229746051 887.894501674874 913.010545317228 934.514282188825 966.868596094137 383.937823156411 407.873633569145 420.833902375664 432.901266393216 453.524186230517 10.6158296782103 20.4145194584835 22.3051817444415 27.0148485381326 28.6115575221626 1279.09699685607 1327.35332665438 1354.9391403032 1379.65535775842 1420.80496771163 3 5 7 9 13 15.835803351335 28.002078986712 38.3982141296323 48.8104397317652 69.8803310906494
"Skienselva" "016.Z" "Porsgrunn" 2017 1496 1335.53653390617 1394.04542976385 1428.71532206222 1460.10534694643 1510.52556533599 800.476647327155 838.76953467765 861.613535081202 881.694497032322 915.619111913562 99.7908940014916 112.109288653876 117.726414607004 122.850473405331 130.602794463761 2294.75599499636 2364.57258915634 2405.54644547386 2442.74712512303 2503.19774997959 7 11 13 16 21 36.6072400053553 58.2553578963027 70.1598142466219 83.9712538882581 110.977742076374
"Skienselva" "016.Z" "Porsgrunn" 2018 1496 1686.11667416582 1759.58135700331 1804.36599761522 1850.20259230181 1930.53516657777 1082.24213507947 1152.94422810359 1190.20224992254 1228.62589364595 1294.62819737907 132.842013388337 164.100312709719 178.841745356854 191.224062586931 208.220717029257 3008.16798379814 3113.96937947043 3172.73063005612 3231.01299426092 3339.00289490219 6 10 12 14 19 90.7227602036204 149.264900957374 183.356490948872 218.249055887187 292.746154868754
"Skienselva" "016.Z" "Porsgrunn" 2019 1496 938.728701080288 980.979877286007 1009.21166765657 1039.60251118921 1092.25978469698 1193.02901389775 1249.05481630706 1284.37109652234 1321.44741366122 1390.90755325467 154.059436658195 164.490359626016 170.427442322661 176.362735826657 186.393378785086 2346.72133489984 2419.82151230314 2466.55482412743 2513.26623280145 2599.42478226898 4 7 9 12 16 19.3052047924836 35.2308377523465 44.4424170063321 55.4211749931891 76.6442417025318
"Åroselva" "009.Z" "R?ken" 1993 246.6206897 4.44705656530688 5.332838497113 5.89009735026118 6.71259703586582 8.66947318855195 0 0 0 0 0 0 0 0 0 0 4.44705656530688 5.332838497113 5.89009735026118 6.71259703586582 8.66947318855195 0 0 0 0 1 0 0 0 0 1.463317027549
"Åroselva" "009.Z" "R?ken" 1994 246.6206897 53.7742433831004 61.8000208398008 68.1096169178791 77.1143918637607 99.4181005725267 33.7393422176655 41.9029315046907 49.8639993619145 60.3754586711231 93.5915712670151 0 1.9302116573652 2.43143472347736 3.07895130600043 5.75324767299498 96.4811506620509 112.117295459894 123.54183550052 137.708066974776 169.532337119682 0 0 0 1 2 0 0 0 2.04375625368252 5.77391065232416
"Åroselva" "009.Z" "R?ken" 1995 246.6206897 56.7389037366292 65.988429682894 72.5254274660671 82.6318244112686 105.665585333938 42.8516926199583 53.7713474934417 63.2127828803802 76.9392652886588 120.011256001764 9.31280925372016 13.0279018123393 16.2001552061153 20.89634264901 38.3000679989448 122.912628738027 143.600053364498 157.456089268334 175.351905801947 219.323124793899 1 3 4 5 8 1.43438538389945 5.28034068022443 7.99214350326462 11.0070597904054 18.8488584975778
"Åroselva" "009.Z" "R?ken" 1996 246.6206897 17.3157649826911 20.4336983017002 22.6633142142018 25.6656199786688 32.924286738165 7.0095249443505 10.8377613938026 13.248351443301 16.3455864656944 26.1499448111456 0 3.19156457238422 4.393713546204 5.76501589965766 11.0947931936427 31.0078903254498 37.304978332158 41.5041533142662 46.0552980676634 58.229775660777 0 1 2 3 6 0 2.74127734409765 4.75635312747564 7.06555425363086 13.244542970785
"Åroselva" "009.Z" "R?ken" 1997 246.6206897 25.4773404158265 29.5965711402797 32.6956626267247 37.2669005666389 48.183380200502 16.944201627095 22.2022236016042 26.4613037413846 32.2370101242301 50.1532415445715 0 0 2.03965287604724 2.77531170533079 5.43845524582005 47.8485634225821 56.4801515699724 62.4613705116673 70.2429063021688 88.6619658894516 0 2 3 4 7 0 3.7047271725991 5.87139682877884 8.55043182039465 15.4809878393027
"Åroselva" "009.Z" "R?ken" 1998 246.6206897 46.8644578112407 53.9308938651746 59.4769441935647 67.6708067830091 86.6093815730156 33.921307278633 42.7842658668487 50.5650746486014 61.6765025699237 93.6667007826607 0 2.93052708983533 4.21279326787587 5.63906618498706 11.0533991186898 91.4408813490077 106.266581947018 117.223470328524 131.215770909071 167.383711977489 0 2 3 4 7 0 3.58725282671968 5.85624386785781 8.51489183213944 15.3621609527377
"Åroselva" "009.Z" "R?ken" 1999 246.6206897 35.8944888029802 41.5257613022664 46.0255721338066 51.9884953974384 67.2513452430287 20.8313751581938 27.0519009145921 31.9557971635652 39.0978599408615 61.7196040844661 4.33016424209013 7.04300326712136 8.92665572589077 11.5609605863669 21.5544797066412 69.9706266601795 81.8494027258731 89.8890897044693 99.9517392470404 124.129041620328 0 2 3 5 7 0 4.04804497047613 6.44500702061867 9.35116735685862 16.7412301479156
"Åroselva" "009.Z" "R?ken" 2000 246.6206897 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Åroselva" "009.Z" "R?ken" 2001 246.6206897 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Åroselva" "009.Z" "R?ken" 2002 246.6206897 20.9158583240984 23.9729790410964 26.4177392471607 29.9037424984947 38.5864996980666 0 0 1.79695918142654 2.25308131497434 3.55524136570425 0 1.9565201807257 2.44102403475649 3.1396910053592 5.82273153816907 24.2453444854242 27.9714288680098 30.7798261435996 34.4461886275556 43.2111204854402 0 0 0 1 2 0 0 0 1.845378992432 4.95743177238214
"Åroselva" "009.Z" "R?ken" 2003 246.6206897 36.4464256588698 41.7598774513107 45.9887613623145 51.9751464423031 66.6057583095623 1.34786597607074 2.97276370276609 3.74498048317278 4.59379262805585 7.394469702935 0 1.99214481124009 2.45843181482352 3.110011866447 5.82143371845572 42.1942872792607 48.1171237714793 52.6347081460403 58.5748067418602 73.4389137880283 0 0 0 1 2 0 0 0 1.54005228020149 4.3434755343261
"Åroselva" "009.Z" "R?ken" 2004 246.6206897 10.5806657235005 12.7038849325842 14.1718890462709 16.1160531872558 20.9761132564302 32.548216421667 41.1363341002354 48.3774257703454 58.8045661532297 90.4859836462476 3.41335584585445 5.63407217692499 7.07628348605885 9.21164312566107 17.5409853145443 52.9510023706885 63.2439172468885 71.192121644842 81.9787567696973 112.971379687293 0 1 1 2 4 0 1.38479254951821 2.60655575009525 4.4770371127522 9.27901183882685
"Åroselva" "009.Z" "R?ken" 2005 246.6206897 24.5330786725773 28.0928984630048 30.8566909190961 34.9862399097706 45.3387383082559 0 0 0 0 0 0 0 0 0 0 24.5330786725773 28.0928984630048 30.8566909190961 34.9862399097706 45.3387383082559 0 0 0 0 1 0 0 0 0 1.62539094553859
"Åroselva" "009.Z" "R?ken" 2006 246.6206897 9.91194927579185 11.7504921037103 13.1075465577 14.8013002971848 19.1852182049173 8.29017503259539 10.9166351687979 13.1940898995096 16.1926231192589 24.9315640610586 0 1.93100070407627 2.40864319879308 3.12612565861343 5.70341222356332 22.3094046444735 26.5517486270956 29.3625818098619 32.9993411762763 41.7430897554532 0 0 1 1 3 0 0 1.35800577888992 2.3255522188124 6.05516629841867
"Åroselva" "009.Z" "R?ken" 2007 246.6206897 0 0 0 0 0 0 0 0 0 0 1.55481177820852 2.04332588135024 2.49002092908568 3.22655842494809 5.85972637498732 1.55481177820852 2.04332588135024 2.49002092908568 3.22655842494809 5.85972637498732 0 0 0 0 1 0 0 0 0 0
"Åroselva" "009.Z" "R?ken" 2008 246.6206897 0 1.3114987065406 1.46823350389683 1.66762163918841 2.18640849829588 3.1219457980577 4.79118783427691 5.75846678288465 6.96586914211956 11.1096389537194 0 0 0 0 0 4.38558782153552 6.19781911696918 7.20937521196975 8.44252030106025 12.5595238537751 0 0 0 0 1 0 0 0 0 2.95728015745517
"Åroselva" "009.Z" "R?ken" 2009 246.6206897 4.11177740527029 5.29056895302254 5.83041405392154 6.61885862515497 8.7023774260724 9.0971291518561 11.590639402848 13.7471646296992 16.796432942133 25.7248714672478 0 0 0 0 0 14.5548928446903 17.568476959224 19.8643837775145 22.8514706379686 32.0531999579778 0 0 0 1 2 0 0 0 0 3.21198613158484
"Åroselva" "009.Z" "R?ken" 2010 246.6206897 23.4008628007438 25.4649035208354 26.6846580240256 27.9301804189767 30.3328034563021 30.3913179601739 35.0840823404958 38.7020929185633 42.0405289262336 48.3401201087905 1.98018676186565 3.93618542623244 4.54222266993796 5.07711169819898 6.08753061265477 60.2609869067918 66.0305006239853 69.9257008995529 73.2974923649253 80.07947589293 0 0 1 2 4 0 0 1.7713058945089 3.24782587382331 6.60721824439292
"Åroselva" "009.Z" "R?ken" 2011 246.6206897 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Åroselva" "009.Z" "R?ken" 2012 246.6206897 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Åroselva" "009.Z" "R?ken" 2013 246.6206897 3.13571028197475 4.65858194288592 4.9407877670405 5.21512775845735 5.72750161019466 17.1600523853664 20.4602342178674 22.9388594752023 25.4049693697814 30.228233995808 0 0 0 0 0 21.7587993844834 25.2697569958924 27.8290660054789 30.272993322491 35.0561507132292 0 0 0 1 2 0 0 0 1.59385244889224 3.90630724633109
"Åroselva" "009.Z" "R?ken" 2014 246.6206897 0 1.58042351839958 1.66266834027343 1.74884103769802 1.92144935561704 4.56669228052883 6.15535348748703 6.94208488668563 7.73257977508413 9.10668362162873 0 0 0 0 0 5.97522728903742 7.78023889371874 8.5869428387681 9.39399470792727 10.793290230677 0 0 0 0 1 0 0 0 0 2.43069953614016
"Åroselva" "009.Z" "R?ken" 2015 246.6206897 139.0813988553 150.026339527651 157.231536398158 165.016458257472 180.14560898244 23.7293876651487 29.4122354582312 33.2331654426539 37.5683452768111 45.3733228386847 0 0 2.68156704068634 3.27935116142635 4.30628425716051 171.044151524797 184.974124259317 193.328175307351 201.731361237489 218.425766086938 0 2 3 4 7 0 3.80534489493608 6.13932561521125 8.99146290996953 15.693394831193
"Åroselva" "009.Z" "R?ken" 2016 246.6206897 16.3532914320729 18.4187140121125 19.5135789148952 20.6301854183644 22.8201855973493 41.2385838541638 48.9443371260557 54.7614490874683 60.7337663713309 72.0237284236063 2.4339959044191 4.92694910630588 5.86988528672544 6.81919685218377 8.71361252292841 66.0117115722721 74.2984468843139 80.1211154843477 86.3637324761785 97.8041018135452 0 0 1 2 3 0 0 1.94930472597959 3.58697373869238 8.04185990824689
"Åroselva" "009.Z" "R?ken" 2017 246.6206897 50.595474774847 54.7673731499975 57.616204438107 60.544768052294 66.4372863551002 35.4175293191194 42.1811533495625 47.2542892205491 52.3174634424323 62.3389218126959 2.25582381263494 4.59595586016453 5.69093737427964 6.73632803677274 8.63246795037982 95.6367278157546 104.721177472525 110.603543809395 116.673635650212 128.197636362013 0 1 1 2 4 0 1.65481238497609 2.89806453749966 5.08444340017977 10.1352336620673
"Åroselva" "009.Z" "R?ken" 2018 246.6206897 41.1840414473503 46.510625081905 50.5240214465149 55.194306662442 65.3230454785022 24.637386016125 30.4062075261846 35.2742512291222 40.597893530926 51.8501399992849 0 0 0 0 0 70.9364116582824 80.0630051213612 86.3734661615551 93.4746207425777 107.642076648803 0 0 1 1 3 0 0 2.18691627973485 3.32592663820547 8.30145333796442
"Åroselva" "009.Z" "R?ken" 2019 246.6206897 43.3983529418341 47.4418787276174 50.0846685151905 52.8237338840864 58.0993549667367 97.5091391965026 114.558012511935 128.067387403579 141.29317652689 168.283575465642 15.8789569043354 20.1170720188978 23.3960866378778 26.9470318260585 34.3024559446501 168.898031969769 187.970558381626 201.940973626688 216.269787834267 243.144668283147 0 1 2 3 6 0 2.6171331244718 5.30907300389119 7.93315829880962 14.3253699377358
"Audna" "023.Z" "Lindesnes" 1993 1210 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Audna" "023.Z" "Lindesnes" 1994 1210 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Audna" "023.Z" "Lindesnes" 1995 1210 350.849324432692 379.432087176949 399.555075139659 416.655663106201 439.749033068344 48.4106885923762 55.135799494567 60.3906063046276 65.5848555647644 74.7786471725183 1.93490371552016 2.21812826486359 2.42535492452552 2.63298087811398 3.06694142234582 411.617368834509 441.479848295426 462.440529318002 480.054176795577 506.524216333136 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 1996 1210 474.967083097975 514.06853148018 541.970121026713 564.839566560178 596.466007376166 43.68908154641 50.3683043379207 55.1353230566623 59.5406106241551 67.5730585173591 5.76589009991526 6.62694382617824 7.25091115483878 7.89505237450206 9.19521028571678 536.63085971894 576.56673099476 604.320051747138 627.840813156505 660.376526501459 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 1997 1210 175.455878939659 190.313871032164 200.603061982146 209.252631659023 220.464735467979 93.1398647323883 106.278902644094 116.407979334952 126.292599241331 144.063936572238 0 0 0 0 0 281.40577478329 303.726488630093 316.158656349192 329.428595108432 352.30149839921 0 0 1 1 3 0 0 1.29818556977763 1.92819693227324 4.91613235194474
"Audna" "023.Z" "Lindesnes" 1998 1210 1219.87399873906 1323.97329757737 1392.58111425478 1451.27480658322 1530.90756743832 92.1766722914329 105.66892099509 115.359605712269 125.068595895526 142.797317411789 169.382185905033 193.013861682211 212.700001349772 231.879500147334 270.97118906781 1538.72441180086 1651.47345687839 1719.89187090539 1782.39738655132 1875.84748574944 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 1999 1210 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Audna" "023.Z" "Lindesnes" 2000 1210 1421.94915826543 1539.36581385997 1621.30430497741 1690.87270722759 1787.38775302964 164.308242675984 189.004214939537 207.015279083214 224.495011036813 256.507003503278 0 6.19671472027431 8.40568866971197 10.5152878821736 14.0142434047 1633.18303506318 1754.27453887947 1837.65596269548 1906.15076515245 2009.63711757323 6 10 12 15 20 10.6490147789785 18.133146923351 22.518009352051 26.9805608658983 37.29599490654
"Audna" "023.Z" "Lindesnes" 2001 1210 557.429386353617 603.743338559574 635.71191837938 662.421903693687 698.336511829521 76.9550416969597 88.3808303826265 97.136926473858 105.290280299752 120.156700917549 3.96555867841256 6.03083968775609 6.98408957358881 7.7209090573422 9.10758804610343 656.550161730042 706.737690539531 739.129046742028 766.694960569074 808.692948940375 0 1 1 2 5 0 1.48142139381639 2.48705510457546 4.38127414033288 8.66890459287618
"Audna" "023.Z" "Lindesnes" 2002 1210 702.902225943661 760.696405897777 799.145292906677 835.221277238666 880.894076034331 0 0 0 0 0 0 0 0 0 0 702.902225943661 760.696405897777 799.145292906677 835.221277238666 880.894076034331 0 1 2 3 5 0 0 0 1.48620640334977 3.17039528115548
"Audna" "023.Z" "Lindesnes" 2003 1210 584.972492937537 633.437955958289 666.829986394249 696.66667560073 733.210917514191 162.073188718826 185.954864188764 203.650929258009 220.137743607141 250.635315590356 3.85505259222101 4.39917108208843 4.85311102456636 5.29114816411066 6.14761321441595 779.742998688696 840.033063836177 874.657767081082 907.160907114015 959.023178372731 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2004 1210 1272.43334209378 1378.78435719105 1451.60998900325 1510.61940795883 1597.11074921882 277.544941949269 318.062568817629 347.751486710732 374.65781740543 429.206109868875 0 0 0 0 0 1603.6109358927 1722.25219897446 1799.05767267156 1862.88970208643 1967.31265373425 1 2 4 5 8 0 3.42839585516302 5.48830689413987 7.87560077527662 13.2896111003813
"Audna" "023.Z" "Lindesnes" 2005 1210 1051.84627826508 1137.62441830507 1199.02120980673 1252.01465930131 1318.80401359407 156.391051825459 178.601746191691 195.752488195702 212.184057839457 241.59204855261 0 0 0 0 0 1239.67449453597 1333.25445221808 1393.98146078614 1446.75515112963 1526.98510514704 0 2 3 4 7 0 2.7525529725476 4.47139262123846 6.47409993453116 11.1237957811246
"Audna" "023.Z" "Lindesnes" 2006 1210 1334.89843193634 1448.33092912047 1523.20568214475 1583.84669719841 1672.89279607742 332.333874508111 380.857239727448 417.506840648103 453.07709057602 515.073726266956 0 0 0 0 0 1735.5452901565 1862.38165632823 1937.45161979824 2008.27747486127 2120.33922076548 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2007 1210 756.159031424792 818.828062533311 863.278809930474 899.486267713211 949.30655934292 282.852764504411 324.943954497114 354.788759895531 385.257589328504 440.378179448654 27.8716796148008 32.9735242108425 36.4422556266181 40.0008284857509 47.4340522926737 1118.16850361426 1202.8853019076 1252.203182049 1300.22675348462 1380.93053996709 2 5 7 8 12 3.7574451690882 8.87434127052793 12.0816990743844 15.4596864300768 23.2530498656421
"Audna" "023.Z" "Lindesnes" 2008 1210 764.516338809984 838.665119016848 890.451974779758 935.957349032107 999.023150342659 311.204232018658 365.639289392743 409.133953924575 452.398740638935 533.936853798435 6.98447645995238 10.3021414090359 12.0496824841814 13.8765137328489 17.3641638659538 1140.61833684485 1250.9062294783 1310.76246741502 1370.36009536544 1480.55276652616 0 1 2 3 5 0 2.19271325014912 4.31427376381107 6.88830557972536 12.9132639449368
"Audna" "023.Z" "Lindesnes" 2009 1210 869.462472402029 941.796979417749 990.723911065918 1031.50918404636 1089.13841936929 392.371480089895 448.483731237761 490.690325654096 529.782428096635 602.851548517574 23.0768683504915 26.488541089375 29.0781714513841 31.6739774924096 37.0386051384517 1343.8807095482 1450.2610717906 1507.37771372339 1563.41552086981 1664.74198691591 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2010 1210 180.497320899343 203.049991271521 220.259653932944 239.516205508239 281.392954926779 47.3496690416683 57.8711176503877 67.1398431218888 76.6427828406033 97.4792764895128 0 0 0 0 0 240.899193739093 269.825875721839 288.827617388887 310.675952303871 354.960907022585 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2011 1210 801.165863254998 881.49425723123 935.071006509477 982.691834655558 1048.17490095034 961.375607043127 1130.18694637756 1257.57697897777 1400.46940582013 1655.76524599489 37.4060873317381 45.9303321499808 52.3057027196426 59.4343359926461 74.4616506961101 1906.69149362935 2109.50115308161 2243.44659489918 2391.13553392948 2665.49487848641 6 10 12 14 20 13.0974370256684 21.9008975662041 26.9098035091897 32.7809622019524 46.8921725363844
"Audna" "023.Z" "Lindesnes" 2012 1210 765.513105332215 838.119532834576 889.802571227747 936.773359701174 997.689640428358 749.936607313308 884.48199244267 992.605475257703 1096.92357570541 1292.54433540054 37.7658740192676 46.7674916260437 53.1280548736859 59.9702213956389 75.5150170069764 1653.3933253316 1819.84378204816 1934.38193180363 2047.23256954293 2253.21265566841 5 8 10 13 17 10.3393619919166 18.6216453219625 23.6250121689089 29.0109977107055 41.0966461403408
"Audna" "023.Z" "Lindesnes" 2013 1210 624.066930779911 685.070510010281 726.903538895488 763.542849353021 815.427905901684 498.284148467563 585.491097456408 652.696436624588 719.545672448556 852.191307346215 63.3954799289425 75.9460750148624 85.8140833860072 96.8704936615303 120.148968079349 1272.41262200437 1390.86666463329 1462.78768368052 1541.20771808495 1682.21721126524 3 6 8 10 14 6.74476438976684 13.5591118212592 17.6414672174732 22.5841709545424 33.0039988863995
"Audna" "023.Z" "Lindesnes" 2014 1210 644.205372309935 725.545269273685 787.5562909758 858.960443107704 1008.98363724226 543.240893010867 665.760550827986 771.08509750728 878.560683920016 1107.21525383143 56.4155552718603 72.2966554820536 84.176956557281 99.3408257758179 140.615018053139 1359.95901191412 1541.63096350818 1653.31601232604 1785.08414214718 2038.06417238062 1 3 4 6 9 3.29962433392108 16.1482828295673 24.7616786882257 34.3864715031895 58.4813475332363
"Audna" "023.Z" "Lindesnes" 2015 1210 1537.68375178612 1740.58571100982 1884.71692035572 2058.54576731102 2417.12523264742 826.913330967831 1022.76548972394 1177.37827256988 1345.09882665435 1711.32744402067 115.062200959386 139.098934453358 160.258250858134 187.001620517124 259.395364705606 2702.16345042217 3035.87813979255 3254.65927565473 3501.65768525657 3981.79336363421 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2016 1210 1164.23121121086 1279.95631758875 1360.49056512531 1429.94587442882 1522.94470569987 899.447916919621 1057.59430970825 1183.88838422311 1302.7234103116 1538.8766335133 76.7877063161703 90.7205514539321 102.368168391963 114.758742302925 141.995706095124 2283.19894113074 2501.69505695755 2641.19816494603 2785.26042601516 3045.95517640251 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2017 1210 642.148317553273 702.298305404394 747.134691881723 782.554952158034 833.342566477427 728.226859555879 859.006261536416 961.974324748699 1058.77341635966 1246.88124302321 102.275943398696 121.508186384333 137.812207654741 154.120774779348 190.306274350573 1579.42968267427 1736.3231732811 1843.56343638988 1952.46255623233 2144.83493515799 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2018 1210 529.723142236801 596.67871457067 646.219822246547 706.10667093521 831.396562181826 595.856885350249 725.923796877711 839.697192199884 956.41747595913 1207.13054837005 136.497829118247 165.720345929522 190.044119946601 221.827098375579 309.04195518965 1384.06417833773 1576.27779900903 1694.40028127685 1826.82887609203 2100.32695847158 0 0 0 0 0 0 0 0 0 0
"Audna" "023.Z" "Lindesnes" 2019 1210 1186.54183319394 1300.28663991496 1388.10123692196 1459.59023148294 1554.74691682454 724.226805559515 849.237067494345 951.573382148746 1051.97530416865 1242.80343328998 68.9444708590597 81.5241280640285 92.2143660650148 103.653511146918 128.630196582938 2116.62153064373 2307.56776357476 2425.92196445899 2548.73305949304 2777.08865042293 0 0 0 0 0 0 0 0 0 0
"Kvina" "025.Z" "Kvinesdal" 1993 1875 12.3057030742145 14.2200653707634 15.2210198678522 16.1709042960947 17.3965358655057 10.4932490855964 13.6663703736789 15.4666933762775 17.4195310443647 20.7530439513119 8.55345251513648 11.0179710667267 12.5449077546008 14.13191136718 17.6710635538535 36.2396062903566 40.7517761507341 43.2786797800555 45.8843496331154 50.7430366905497 0 0 1 1 3 0 0 1.53436316814736 2.59954758360374 6.42777828535502
"Kvina" "025.Z" "Kvinesdal" 1994 1875 32.6310402821636 35.7979587300577 38.1089935629923 39.9104552085946 42.5618050821036 8.0587817414822 10.1074476734009 11.4192437585371 12.7324707210321 15.1748598666364 0 0 0 0 0 42.9349712593347 47.0090261273867 49.4695323882729 51.6900632618914 55.542568936275 0 0 0 0 1 0 0 0 0 2.88186952459031
"Kvina" "025.Z" "Kvinesdal" 1995 1875 12.2214664111497 14.1511878060235 15.1900511580454 16.1436422366812 17.4060219208493 8.83046364212946 11.584905273573 13.1925370677006 14.8873748812833 18.1010819078108 0 0 0 0 0 23.2207675857769 26.4166623777013 28.3201963607547 30.2231040806017 33.8181381635808 0 0 1 1 3 0 0 0 2.21611342042448 5.349276367509
