VdrNr;Vassdrag;Aar;RegionNr;Region;Gyt_vekt_u3;Gyt_vekt_37;Gyt_vekt_o7;Gyt_ant_u3;Gyt_ant_37;Gyt_ant_o7;Fangst_elv_vekt_u3;Fangst_elv_vekt_37;Fangst_elv_vekt_o7;Fangst_elv_ant_u3;Fangst_elv_ant_37;Fangst_elv_ant_o7;Innsig_elv_vekt_u3;Innsig_elv_vekt_37;Innsig_elv_vekt_o7;Innsig_elv_ant_u3;Innsig_elv_ant_37;Innsig_elv_ant_o7;Andel_region_vekt_u3;Andel_region_vekt_37;Andel_region_vekt_o7;Andel_region_ant_u3;Andel_region_ant_37;Andel_region_ant_o7;Sjofangst_vekt_u3;Sjofangst_vekt_37;Sjofangst_vekt_o7;Sjofangst_ant_u3;Sjofangst_ant_37;Sjofangst_ant_o7;Innsig_sjo_vekt_u3;Innsig_sjo_vekt_37;Innsig_sjo_vekt_o7;Innsig_sjo_ant_u3;Innsig_sjo_ant_37;Innsig_sjo_ant_o7;Innsig_total_hunn;Overbeskatning;MaxSustExp
097.11Z;Standalselva;2014;15;Fjordene_i_Møre_og_Romsdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100.2Z;Stordalselva;2014;15;Fjordene_i_Møre_og_Romsdal;301.108890909826;625.287290650909;376.973193504574;173.380442023884;146.612392683676;48.6417023876869;357.531546645964;548.004564373661;172.275235029778;205.868971213885;128.491753447862;22.2290625844875;658.64043755579;1173.29185502457;549.248428534352;379.249413237769;275.104146131537;70.8707649721745;0.0398244098535072;0.0558223390071909;0.0550066674253536;0.0398126269646201;0.0557689869502464;0.0600301997544744;102.269084503807;200.569664052837;35.231770485939;44.2915474981399;47.8497908033114;4.59231028121729;760.909522059597;1373.86151907741;584.480199020291;423.540960735909;322.953936934849;75.4630752533918;1502.21084287813;0;0.51804368645558
095.3Z;Storelva (Søre Vartdal);2014;15;Fjordene_i_Møre_og_Romsdal;81.7275360403517;106.063020656158;16.270485537834;54.0843988502327;27.318228114915;1.74155802690656;122.835803137066;118.114216549988;15.7890735980316;81.2883991348233;30.4222064520253;1.69002872090878;204.563339177418;224.177237206146;32.0595591358655;135.372797985056;57.7404345669403;3.43158674781533;0.0123688340342958;0.0106658012492168;0.00321073200317717;0.0142110877939762;0.011705114543514;0.00290668286178429;31.7631658000715;38.3222238884358;2.05647384803498;15.8098351707986;10.042988278335;0.222361238926498;236.32650497749;262.499461094582;34.1160329839005;151.182633155855;67.7834228452753;3.65394798674183;297.367871918477;0.559663217291596;0
098.3Z;Strandaelva;2014;15;Fjordene_i_Møre_og_Romsdal;195.297049379575;553.023951976696;188.272286939938;106.372168105878;108.122340251449;22.6352820224819;323.991207177978;482.960839330466;98.074985543922;176.467833304432;94.4242216120409;11.7911934529468;519.288256557553;1035.98479130716;286.34727248386;282.84000141031;202.54656186349;34.4264754754287;0.0313985403599054;0.0492896068262838;0.0286773859830746;0.0296918151321212;0.0410601465816561;0.0291605177458421;80.631451644237;177.097557326838;18.3678657221593;33.0321443344849;35.2296057670609;2.23077960755692;599.91970820179;1213.082348634;304.715138206019;315.872145744795;237.776167630551;36.6572550829856;1340.19289267258;0;0.74406669228338
099.Z;Tafjordelva;2014;15;Fjordene_i_Møre_og_Romsdal;2;0;0;1;0;0;2;0;0;1;0;0;4;0;0;2;0;0;0.000241858274000275;0;0;0.000209954850686399;0;0;0.621092047632705;0;0;0.233574771388619;0;0;4.62109204763271;0;0;2.23357477138862;0;0;2.63402246715064;0.040378985598666;0
101.6Z;Tennfjordelva;2014;15;Fjordene_i_Møre_og_Romsdal;51.9841432052867;26.6079165264311;0;28.1868894587465;6.25456847313844;0;36.5875427268722;8.63975925235211;0;19.8385307292058;2.03089805177301;0;88.5716859321589;35.2476757787832;0;48.0254201879523;8.28546652491144;0;0.00535544877121159;0.00167699766951641;0;0.00504158496235655;0.0016796259925634;0;13.7527924444714;6.02545262657245;0;5.60876327062166;1.4411191016194;0;102.32447837663;41.2731284053556;0;53.634183458574;9.72658562653084;0;85.0311924068594;0.109553487418669;0
100.3Z;Vagsvikelva;2014;15;Fjordene_i_Møre_og_Romsdal;11.5294117647059;0;0;6.72549019607843;0;0;12;0;0;7;0;0;23.5294117647059;0;0;13.7254901960784;0;0;0.00142269572941338;0;0;0.00144086662235764;0;0;3.65348263313356;0;0;1.60296411737287;0;0;27.1828943978394;0;0;15.3284543134513;0;0;16.3097366387037;0.375683583195205;0
100.Z;Valldalselva;2014;15;Fjordene_i_Møre_og_Romsdal;162.581023156267;516.726621873066;325.036280499771;76.8248948960154;114.110462330302;40.4927352811163;171.859325367276;442.318893911705;108.860340147466;81.2091986624462;97.6787557388349;13.561725876957;334.440348523543;959.045515784771;433.896620647237;158.034093558462;211.789218069137;54.0544611580733;0.0202217913624886;0.0456290254434116;0.0434543020407288;0.0165900122582136;0.0429338136294507;0.0457861588232276;51.9295602188707;163.945088418178;27.8324804570868;18.4563886372626;36.8372120940687;3.50264114997691;386.369908742414;1122.99060420295;461.729101104324;176.490482195724;248.626430163206;57.5571023080502;1154.6119428253;0.271571160618812;0.300197780716828
097.7Z;Velledalselva (Fet);2014;15;Fjordene_i_Møre_og_Romsdal;351.080398699431;545.944058671509;41.9180368487767;234.053599132954;156.281696184592;5.23975460609709;396.505521985401;313.04535487565;17.8382393771669;264.337014656934;89.6122199071518;2.22977992214586;747.585920684832;858.989413547159;59.7562762259436;498.390613789888;245.893916091744;7.46953452824295;0.0452024601109349;0.0408686023356171;0.00598452984509989;0.0523197634508793;0.0498475024477045;0.00632697629240237;116.079917564881;146.840888191872;3.83309136578648;58.2057368391032;42.7691571001305;0.484013686368781;863.665838249712;1005.83030173903;63.5893675917301;556.596350628991;288.663073191875;7.95354821461173;1218.16398552724;0;0.602680750908494
097.2Z;Vikelva (Bjørke);2014;15;Fjordene_i_Møre_og_Romsdal;131.312113678114;330.532591073574;177.582806171263;62.2794596301913;70.8284123729087;23.0327893866749;202.526403498055;193.055698296803;72.8501712410082;96.0553799447919;41.3690782064577;9.44879004422934;333.838517176169;523.588289370377;250.432977412272;158.334839574983;112.197490579366;32.4815794309042;0.0201854018897598;0.0249110422647707;0.025080606125023;0.0166215838007103;0.0227446240849431;0.0275131177481092;51.8361120529033;89.5053748573213;16.0641282230772;18.4915119782902;19.5148874648812;2.10475350773035;385.674629229073;613.093664227698;266.497105635349;176.826351553273;131.712378044248;34.5863329386346;723.993673569348;0;0.76657254590801
097.721Z;Vikelva (Sykkylven);2014;15;Fjordene_i_Møre_og_Romsdal;18;0;0;9;0;0;18;0;0;9;0;0;36;0;0;18;0;0;0.00217672446600247;0;0;0.00188959365617759;0;0;5.58982842869435;0;0;2.10217294249757;0;0;41.5898284286943;0;0;20.1021729424976;0;0;24.5379987729297;0;0
101.1Z;Ørskogelva;2014;15;Fjordene_i_Møre_og_Romsdal;50.529736100882;6.1740306251205;0;25.8991325203266;1.33389550542727;0;66.9623680989136;4.30139119103299;0;34.321715866598;0.92931291164293;0;117.492104199796;10.4754218161535;0;60.2208483869246;2.2632084170702;0;0.00710410938260575;0.000498394790145711;0;0.0063218296156425;0.000458796577413002;0;18.2433528945316;1.79073248099354;0;7.03303544740228;0.393647463420356;0;135.735457094327;12.266154297147;0;67.2538838343268;2.65685588049055;0;82.9386028834933;0.514526274308014;0
095.Z;Ørstaelva;2014;15;Fjordene_i_Møre_og_Romsdal;274.917124927573;631.53669812661;96.5725874163074;146.186090239265;151.956782313741;12.2103271445906;387.288893479996;426.283061687315;32.4588518591709;205.939332247299;102.569815184149;4.10399276380322;662.206018407568;1057.81975981393;129.031439275478;352.125422486564;254.52659749789;16.3143199083938;0.0400400011611621;0.0503284608922829;0.0129223664537022;0.0369652202505258;0.0515975156825279;0.0138188417091843;102.822722981864;180.830159985973;8.27677571359625;41.12380752871;44.2706684556089;1.0571413907526;765.028741389433;1238.6499197999;137.308214989075;393.249230015274;298.797265953499;17.3714612991464;1366.71136827198;0.520436433436807;0.0100323803476625
094.6Z;Øyraelva (Volda);2014;15;Fjordene_i_Møre_og_Romsdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
092.Z;Åheimselva;2014;15;Fjordene_i_Møre_og_Romsdal;385.184257271113;135.601675065924;0;248.697636360591;34.7309412752367;0;406.330422673514;85.2121570970397;0;262.350845842529;21.8249400137184;0;791.514679944626;220.813832162964;0;511.048482203119;56.5558812889551;0;0.0478585935843218;0.010505778714555;0;0.0536485538872333;0.0114649824436137;0;122.900868324538;37.7472629213962;0;59.6840161995471;9.83695493662059;0;914.415548269164;258.56109508436;0;570.732498402666;66.3928362255757;0;686.456828272978;0.342381257713675;0.318238262444825
102.11Z;Hildreelva;2014;14;Fjordene_i_Møre_og_Romsdal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
107.6Z;Hustadelva;2014;14;Fjordene_i_Møre_og_Romsdal;202.38758760932;10.2248827428956;0;109.738782021248;2.40350382870921;0;202.382608646366;5.16630246527752;0;109.736082323422;1.21441272900582;0;404.770196255686;15.3911852081731;0;219.47486434467;3.61791655771503;0;0.0244742552582882;0.000732274714712913;0;0.0230399061864514;0.000733422393415391;0;10.6218267820971;0.722389006064289;0;4.2163028321206;0.159886081764555;0;415.392023037783;16.1135742142374;0;223.69116717679;3.77780263947958;0;239.868402675342;0.273258085338607;0
107.3Z;Sylteelva (Moa);2014;14;Fjordene_i_Møre_og_Romsdal;485.13433945878;120.730009854528;0;316.286179185765;32.4274819857204;0;585.004328554082;106.483674420154;0;381.397004573875;28.6009869310332;0;1070.13866801286;227.213684274683;0;697.683183759639;61.0284689167536;0;0.0647054727966359;0.0108102679280839;0;0.0732409843363332;0.012371663366297;0;28.08217519374;10.6643293110548;0;13.403100133549;2.69702261385274;0;1098.2208432066;237.878013585737;0;711.086283893188;63.7254915306063;0;761.354916755546;0.144614821206897;0.466740161434647
143.532Z;Horvenelva;2014;13;Fjordstrøk_i_Trøndelag;34.5;0;0;22.5;0;0;23;0;0;15;0;0;57.5;0;0;37.5;0;0;0.00116681950432638;0;0;0.00121737798884524;0;0;0;0;0;0;0;0;57.5;0;0;37.5;0;0;32.775;0.08625;0
142.3Z;Kongsmoelva;2014;13;Fjordstrøk_i_Trøndelag;94.2242799397198;58.5493240551311;0;51.0903748572463;13.7628497141075;0;76.8729486021671;20.8125875131779;0;41.6821201815408;4.8922941251356;0;171.097228541887;79.3619115683089;0;92.7724950387871;18.6551438392431;0;0.00347199275476282;0.000906801499170514;0;0.00301171182481262;0.000937268808323416;0;0;0;0;0;0;0;171.097228541887;79.3619115683089;0;92.7724950387871;18.6551438392431;0;149.98691541;0.186133669542484;0
141.4Z;Kvistenelva;2014;13;Fjordstrøk_i_Trøndelag;11.9302325581395;0;0;7.95348837209302;0;0;9;0;0;6;0;0;20.9302325581395;0;0;13.953488372093;0;0;0.000424727018763901;0;0;0.000452977856314507;0;0;0;0;0;0;0;0;20.9302325581395;0;0;13.953488372093;0;0;11.7209302325581;0.0566292134831461;0
142.3AZ;Nordfolda;2014;13;Fjordstrøk_i_Trøndelag;63.55981742087;69.1930882100387;0;26.1522165429621;13.3063631173151;0;52.6503347335924;25.0605962764699;0;21.663418978926;4.81934543778267;0;116.210152154462;94.2536844865086;0;47.8156355218882;18.1257085550978;0;0.00235819603712284;0.00107695720410092;0;0.00155225872551982;0.000910669003887098;0;0;0;0;0;0;0;116.210152154462;94.2536844865086;0;47.8156355218882;18.1257085550978;0;129.25061965;0.330162502016129;0.0406235549525275
141.Z;Opløyelva;2014;13;Fjordstrøk_i_Trøndelag;206.461538461538;667.871794871795;178.307692307692;128.25641025641;140.769230769231;21.8974358974359;132;427;114;82;90;14;338.461538461538;1094.8717948718;292.307692307692;210.25641025641;230.769230769231;35.8974358974359;0.00686823520941282;0.0125101747849748;0.00232598401695326;0.00682564068959381;0.0115942714666071;0.00265703161780876;0;0;0;0;0;0;338.461538461538;1094.8717948718;292.307692307692;210.25641025641;230.769230769231;35.8974358974359;1018.12820512821;0;0.998035610849472
138.5Z;Aursunda;2014;13;Fjordstrøk_i_Trøndelag;284.775873135254;16.1949868107111;0;281.393006391747;3.8068615341809;0;272.089883898467;11.0428320404126;0;268.857714651293;2.59577442170335;0;556.865757033721;27.2378188511238;0;550.25072104304;6.40263595588425;0;0.0113002056799726;0.000311223538851815;0;0.0178630164305071;0.000321680230622321;0;0;0;0;0;0;0;556.865757033721;27.2378188511238;0;550.25072104304;6.40263595588425;0;323.979333772;0.479203555266055;0
138.6Z;Bogna;2014;13;Fjordstrøk_i_Trøndelag;659.586536000653;85.4661920633497;0;470.120050237024;20.0900416185394;0;604.370804244057;71.9499999957246;0;430.765058631709;16.9128688136309;0;1263.95734024471;157.416192059074;0;900.885108868733;37.0029104321702;0;0.0256488709084178;0.00179866180302395;0;0.0292458053870731;0.0018590944172889;0;0;0;0;0;0;0;1263.95734024471;157.416192059074;0;900.885108868733;37.0029104321702;0;812.15863198;0.443690117735632;0
139.Z;Namsen;2014;13;Fjordstrøk_i_Trøndelag;11340.8754320831;20255.1381825936;31995.093582184;7448.15672314319;4781.72448967201;3391.79415946452;5243.06278881722;7989.20800052799;8742.52888920539;3443.39849196437;1886.04941644079;926.793926987243;16583.9382209004;28244.3461831216;40737.6224713894;10891.5552151076;6667.7739061128;4318.58808645176;0.336529783907657;0.322724276114502;0.32416204311649;0.353577055551053;0.335001249896869;0.319650270364134;0;0;0;0;0;0;16583.9382209004;28244.3461831216;40737.6224713894;10891.5552151076;6667.7739061128;4318.58808645176;46890.662734;0;0.602180926598972
138.3Z;Oksdøla;2014;13;Fjordstrøk_i_Trøndelag;168.79503434775;0;0;127.050025853145;0;0;103.52584865064;0;0;77.9226817800512;0;0;272.32088299839;0;0;204.972707633197;0;0;0.00552607509074616;0;0;0.0066541136689777;0;0;0;0;0;0;0;0;272.32088299839;0;0;204.972707633197;0;0;149.47780356;0.22025453255814;0
140.Z;Salvassdraget;2014;13;Fjordstrøk_i_Trøndelag;577.92286713785;412.912669486168;48.3162334269959;426.56689568181;100.037321763566;5.85651314266617;484.746997060095;197.441001914975;16.4182423986431;357.793459101321;47.8344950337031;1.99008998771432;1062.66986419794;610.353671401143;64.734475825639;784.360354783131;147.871816797269;7.84660313038049;0.0215642421601049;0.00697399562729027;0.000515112534082023;0.0254630141662886;0.00742935260690106;0.000580784451273507;0;0;0;0;0;0;1062.66986419794;610.353671401143;64.734475825639;784.360354783131;147.871816797269;7.84660313038049;896.197386053;0.307964251568381;0.110686984359418
138.ZB;Årgårdsvassdraget/Øyen;2014;13;Fjordstrøk_i_Trøndelag;2094.24726020546;522.622250850493;0;1634.02255807011;145.005017577016;0;1161.0726934094;265.166859239519;0;905.919281185574;73.572307765878;0;3255.31995361486;787.789110090012;0;2539.94183925569;218.577325342894;0;0.0660586228643595;0.00900140044440528;0;0.0824551810148522;0.0109817276680385;0;0;0;0;0;0;0;3255.31995361486;787.789110090012;0;2539.94183925569;218.577325342894;0;2353.356402;0;0.571675586773278
138.ZA;Årgårdsvassdraget/Ferga;2014;13;Fjordstrøk_i_Trøndelag;790.068976674131;120.065694093767;0;651.759539510554;35.5750204722271;0;403.237347739389;30.4848475732764;0;332.646636984052;9.03254742911892;0;1193.30632441352;150.550541667043;0;984.406176494606;44.6075679013461;0;0.0242151842428125;0.00172021381777204;0;0.0319571843026089;0.00224116642409104;0;0;0;0;0;0;0;1193.30632441352;150.550541667043;0;984.406176494606;44.6075679013461;0;757.85796191;0.096242672316879;0
135.ZB;Norddalselva;2014;13;Fjordstrøk_i_Trøndelag;933.944001387056;0;0;653.474607712087;0;0;617.615376863955;0;0;432.141504751592;0;0;1551.55937825101;0;0;1085.61611246368;0;0;0.0314850390376312;0;0;0.0352428042573072;0;0;0;0;0;0;0;0;1551.55937825101;0;0;1085.61611246368;0;0;841.105712;0.392932521103118;0.00844806056910945
135.1Z;Oldenelva;2014;13;Fjordstrøk_i_Trøndelag;86.0463999905818;0;0;64.6357934201553;0;0;21.3428135561056;0;0;16.0321604177319;0;0;107.389213546687;0;0;80.6679538378872;0;0;0.00217919702470514;0;0;0.00261875710419807;0;0;0;0;0;0;0;0;107.389213546687;0;0;80.6679538378872;0;0;58.63515665;0.0658378790960452;0
135.Z;Stordalselva;2014;13;Fjordstrøk_i_Trøndelag;2066.15782941647;1545.14432808518;312.424738745184;1230.45724734722;380.035498169817;33.4412768629825;937.733097583028;738.432066640278;101.033201080827;558.447408794643;181.62083192447;10.8143780907599;3003.8909269995;2283.57639472545;413.45793982601;1788.90465614186;561.656330094287;44.2556549537425;0.0609564960433404;0.0260924977396126;0.00329001454640274;0.0580739507341295;0.0282186491688897;0.00327568450334159;0;0;0;0;0;0;3003.8909269995;2283.57639472545;413.45793982601;1788.90465614186;561.656330094287;44.2556549537425;3493.36856978;0.223175356957929;0.115466937347926
122.1Z;Børsa;2014;13;Fjordstrøk_i_Trøndelag;186.615386811049;0;0;170.149323268898;0;0;154.619610939257;0;0;140.976704091676;0;0;341.234997750306;0;0;311.126027360573;0;0;0.00692451566841437;0;0;0.0101002127324166;0;0;0;0;0;0;0;0;341.234997750306;0;0;311.126027360573;0;0;186.23271846;0.256588460583942;0.2643612726438
128.3Z;Figga;2014;13;Fjordstrøk_i_Trøndelag;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122.Z;Gaula;2014;13;Fjordstrøk_i_Trøndelag;3802.64846905998;13135.2004256964;26874.0283622256;2047.76511775502;2791.72993600605;2858.71324510058;1598.3914358189;7575.87165747776;11218.9212101902;860.750146488675;1610.16101864309;1193.4079337503;5401.03990487888;20711.0720831741;38092.9495724158;2908.5152642437;4401.89095464914;4052.12117885088;0.109600673124483;0.236647918923749;0.303117551113841;0.0944203323442844;0.221159114343286;0.299927106831838;0;0;0;0;0;0;5401.03990487888;20711.0720831741;38092.9495724158;2908.5152642437;4401.89095464914;4052.12117885088;37773.3040612;0.00846968179881475;0.316527885456578
123.4Z;Homla;2014;13;Fjordstrøk_i_Trøndelag;100.643062071041;11.3976258842276;0;54.5707727485965;2.67917375091368;0;94.6532210305503;0;0;51.3229556860542;0;0;195.296283101591;11.3976258842276;0;105.893728434651;2.67917375091368;0;0.00396305238687623;0.000130231039481783;0;0.00343767184408263;0.000134606627021972;0;0;0;0;0;0;0;195.296283101591;11.3976258842276;0;105.893728434651;2.67917375091368;0;114.574840152;0.20681685444;0
126.6Z;Levangerelva;2014;13;Fjordstrøk_i_Trøndelag;246.097240086208;41.5072567177869;0;154.928044606329;9.75686987801728;0;120.000000017849;20.0158277576466;0;75.5447942000985;4.70500443476615;0;366.097240104056;61.5230844754335;0;230.472838806428;14.4618743127834;0;0.00742903304753864;0.00070297229657703;0;0.00748193495972324;0.000726591219026242;0;0;0;0;0;0;0;366.097240104056;61.5230844754335;0;230.472838806428;14.4618743127834;0;248.44553081;0.157616354593023;0
123.Z;Nidelva;2014;13;Fjordstrøk_i_Trøndelag;913.79162861173;2390.62396961073;3167.50577348399;471.318681048328;512.252333491159;350.706479724591;532.707457400127;1228.26523461608;1025.3937112064;274.761738174248;263.187243404326;113.53166955506;1446.49908601186;3618.88920422681;4192.89948469039;746.080419222576;775.439576895485;464.238149279651;0.0293531016791117;0.0413499888154822;0.0333642166892259;0.0242203168071997;0.0389595134954013;0.0343616587088095;0;0;0;0;0;0;1446.49908601186;3618.88920422681;4192.89948469039;746.080419222576;775.439576895485;464.238149279651;5123.9691736;0;0.467209909445658
133.3Z;Nordelva;2014;13;Fjordstrøk_i_Trøndelag;271.095242436746;86.8198134935555;34.6647198082347;173.986498877315;20.4082295500717;3.71043758295457;256.230695391977;72.6182581692558;7.72259357704742;164.446565699328;17.0699523830991;0.826609925153741;527.325937828723;159.438071662811;42.3873133852821;338.433064576643;37.4781819331708;4.53704750810831;0.0107007685112305;0.00182176411267829;0.000337289151296005;0.0109866923603478;0.00188297293343499;0.000335820048958018;0;0;0;0;0;0;527.325937828723;159.438071662811;42.3873133852821;338.433064576643;37.4781819331708;4.53704750810831;425.016621999;0.341021246067826;0
121.Z;Orkla;2014;13;Fjordstrøk_i_Trøndelag;2895.58476918262;11966.781080064;22673.3680338312;1445.50656848151;2754.64909111284;2498.482089239;1444.37886988814;4590.2425521712;5417.06195115696;721.049221566593;1056.63397614843;596.930823910628;4339.96363907076;16557.0236322352;28090.4299849882;2166.5557900481;3811.28306726127;3095.41291314963;0.0880687690806098;0.189183117629288;0.223524364544093;0.0703337954775937;0.191485885577611;0.229114135168623;0;0;0;0;0;0;4339.96363907076;16557.0236322352;28090.4299849882;2166.5557900481;3811.28306726127;3095.41291314963;28443.1813342;0;0.335130631914881
133.2Z;Osaelva;2014;13;Fjordstrøk_i_Trøndelag;0;4;0;0;1;0;0;4;0;0;1;0;0;8;0;0;2;0;0;9.1409239646654e-05;0;0;0.000100483686043928;0;0;0;0;0;0;0;0;8;0;0;2;0;4.4;0.0169230769230769;0
132.Z;Skauga;2014;13;Fjordstrøk_i_Trøndelag;410.458171901133;317.516154722098;34.5529987356543;246.521424565245;79.6635513639671;3.69847919792208;326.855933214941;172.540199363989;14.391275618227;196.309869798763;43.2896557544058;1.54041141010009;737.314105116074;490.056354086087;48.9442743538814;442.831294364009;122.953207118373;5.23889060802217;0.014961956150685;0.00559945983887758;0.000389464946918565;0.0143758152141491;0.00617739573108835;0.000387768586801782;0;0;0;0;0;0;737.314105116074;490.056354086087;48.9442743538814;442.831294364009;122.953207118373;5.23889060802217;774.890896301;0.26114079726972;0
128.Z;Steinkjerelva;2014;13;Fjordstrøk_i_Trøndelag;400;800;400;220;156;48;100;200;100;55;39;12;500;1000;500;275;195;60;0.0101462565593598;0.0114261549558318;0.00397865687110426;0.00892743858486507;0.00979715938928303;0.00444103856119465;0;0;0;0;0;0;500;1000;500;275;195;60;1200;0.137693631669535;0
124.Z;Stjørdalselva;2014;13;Fjordstrøk_i_Trøndelag;2297.83700203773;5715.12180774612;6867.82554893652;1152.30764113986;1384.72837048221;747.79417292786;1263.42031011438;2450.46082065224;2494.06201050709;633.573606842021;593.727086361168;271.562669303204;3561.25731215211;8165.58262839836;9361.88755944361;1785.88124798189;1978.45545684338;1019.35684223106;0.0722668607259832;0.0933012124167276;0.0744954765297717;0.0579758005862562;0.0994012484886735;0.0754500507327628;0;0;0;0;0;0;3561.25731215211;8165.58262839836;9361.88755944361;1785.88124798189;1978.45545684338;1019.35684223106;12002.5537996;0;0.436536581054493
127.Z;Verdalselva;2014;13;Fjordstrøk_i_Trøndelag;954.708235887122;2399.37777451536;3091.1570550774;419.651971818515;456.603505279165;324.896387170297;562.93602963132;793.324626427984;741.772866742763;247.444408629152;150.970309510543;77.9641151231132;1517.64426551844;3192.70240094334;3832.92992182016;667.096380447667;607.573814789709;402.860502293411;0.0307968161675827;0.0364803123610347;0.0304998259398218;0.0216562253332085;0.0305256282269205;0.0298186504244547;0;0;0;0;0;0;1517.64426551844;3192.70240094334;3832.92992182016;667.096380447667;607.573814789709;402.860502293411;5027.2431056;0.0480710316733068;0.201152616724173
122.2Z;Vigda;2014;13;Fjordstrøk_i_Trøndelag;352.591794597539;8.93795348541703;0;286.926925968038;2.10099283905734;0;311.054254464932;4.12469072855932;0;253.125122054459;0.969567104837646;0;663.646049062471;13.0626442139764;0;540.052048022497;3.07055994389499;0;0.0134670461567867;0.000149255796921793;0;0.0175319326958234;0.000154270590690703;0;0;0;0;0;0;0;663.646049062471;13.0626442139764;0;540.052048022497;3.07055994389499;0;373.042929504;0.354112945744337;0.171677103193329
119.4Z;Bergselva;2014;13;Fjordstrøk_i_Trøndelag;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119.42Z;Snilldalselva;2014;13;Fjordstrøk_i_Trøndelag;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119.1Z;Søa;2014;13;Fjordstrøk_i_Trøndelag;78.6493947857744;0;0;44.826079929716;0;0;47.8732908067616;0;0;27.2852952784652;0;0;126.522685592536;0;0;72.1113752081812;0;0;0.00256746325720218;0;0;0.002340981357968;0;0;0;0;0;0;0;0;126.522685592536;0;0;72.1113752081812;0;0;69.18646393;0.15309108619883;0
119.6Z;Åstelva;2014;13;Fjordstrøk_i_Trøndelag;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137.7Z;Lauvsneselva;2014;12;Kysten_av_Trøndelag;12.4042553191489;39.468085106383;7.8936170212766;6.76595744680851;9.02127659574468;1.12765957446809;11;35;7;6;8;1;23.4042553191489;74.468085106383;14.8936170212766;12.7659574468085;17.0212765957447;2.12765957446809;0.0105377745939615;0.120437214434069;0.851601800295077;0.00814425863477148;0.0977286391712023;0.884513315653105;0;0;0;0;0;0;23.4042553191489;74.468085106383;14.8936170212766;12.7659574468085;17.0212765957447;2.12765957446809;68.7872340425532;0;1
137.2Z;Steinsdalselva;2014;12;Kysten_av_Trøndelag;1094.00142554673;285.018719309537;0;814.305268206305;88.3778974603216;0;677.32359614271;116.221480499236;0;504.156722047972;36.0376683718562;0;1771.32502168944;401.240199808773;0;1318.46199025428;124.415565832178;0;0.797539744660674;0.648925669498597;0;0.841135143485133;0.714339131504015;0;0;0;0;0;0;0;1771.32502168944;401.240199808773;0;1318.46199025428;124.415565832178;0;1210.34038943;0.362030958492129;0.00275987603088507
136.52Z;Straumsvassdraget;2014;12;Kysten_av_Trøndelag;3.74837044636793;4.21630160542173;2.59532794821034;2.03244483620652;0.991101541840672;0.277798361342716;6;0;0;4;0;0;9.74837044636793;4.21630160542173;2.59532794821034;6.03244483620652;0.991101541840672;0.277798361342716;0.00438920739076933;0.00681902347623764;0.148398199704923;0.00384850029077451;0.00569046654166845;0.115486684346895;0;0;0;0;0;0;9.74837044636793;4.21630160542173;2.59532794821034;6.03244483620652;0.991101541840672;0.277798361342716;9.7704;0.07375;0
134.Z;Teksdalselva;2014;12;Kysten_av_Trøndelag;101.268681556499;81.3783957326312;0;67.9566152550191;18.6647696634475;0;108.717897310521;57.011593156942;0;72.9554310899546;13.0760534763628;0;209.98657886702;138.389988889573;0;140.912046344974;31.7408231398104;0;0.0945465346230137;0.223818092591095;0;0.089897225098089;0.182241762783114;0;0;0;0;0;0;0;209.98657886702;138.389988889573;0;140.912046344974;31.7408231398104;0;212.61798531;0;0.769539722011018
116.Z;Åelva;2014;12;Kysten_av_Trøndelag;116.890503733127;0;0;50.5472448575685;0;0;89.6317894857869;0;0;38.7596927506106;0;0;206.522293218914;0;0;89.306937608179;0;0;0.0929867387315817;0;0;0.0569748724912321;0;0;0;0;0;0;0;0;206.522293218914;0;0;89.306937608179;0;0;115.28511388;0.114757709655963;0
